date,state,district,pincode,demo_age_5_17,demo_age_17_
07-09-2025,Uttar Pradesh,Gorakhpur,273201,7,12
07-09-2025,Uttar Pradesh,Gorakhpur,273211,1,21
07-09-2025,Uttar Pradesh,Gorakhpur,273401,3,5
07-09-2025,Uttar Pradesh,Gorakhpur,273405,1,12
06-09-2025,Uttar Pradesh,Gorakhpur,273016,10,48
06-09-2025,Uttar Pradesh,Gorakhpur,273201,11,42
06-09-2025,Uttar Pradesh,Gorakhpur,273202,22,70
06-09-2025,Uttar Pradesh,Gorakhpur,273402,27,58
06-09-2025,Uttar Pradesh,Gorakhpur,273403,14,46
06-09-2025,Uttar Pradesh,Gorakhpur,273406,2,17
06-09-2025,Uttar Pradesh,Gorakhpur,273408,9,33
09-09-2025,Uttar Pradesh,Gorakhpur,273012,0,4
09-09-2025,Uttar Pradesh,Gorakhpur,273015,9,61
09-09-2025,Uttar Pradesh,Gorakhpur,273152,20,46
09-09-2025,Uttar Pradesh,Gorakhpur,273158,20,43
09-09-2025,Uttar Pradesh,Gorakhpur,273211,8,39
09-09-2025,Uttar Pradesh,Gorakhpur,273403,6,51
09-09-2025,Uttar Pradesh,Gorakhpur,273408,6,24
08-09-2025,Uttar Pradesh,Gorakhpur,273004,2,13
08-09-2025,Uttar Pradesh,Gorakhpur,273006,0,6
08-09-2025,Uttar Pradesh,Gorakhpur,273008,1,29
08-09-2025,Uttar Pradesh,Gorakhpur,273158,15,45
08-09-2025,Uttar Pradesh,Gorakhpur,273161,1,5
08-09-2025,Uttar Pradesh,Gorakhpur,273201,18,50
08-09-2025,Uttar Pradesh,Gorakhpur,273401,6,25
08-09-2025,Uttar Pradesh,Gorakhpur,273403,10,50
08-09-2025,Uttar Pradesh,Gorakhpur,273404,3,36
08-09-2025,Uttar Pradesh,Gorakhpur,273406,6,24
08-09-2025,Uttar Pradesh,Gorakhpur,273413,13,69
10-09-2025,Uttar Pradesh,Gorakhpur,273010,5,14
10-09-2025,Uttar Pradesh,Gorakhpur,273152,16,46
10-09-2025,Uttar Pradesh,Gorakhpur,273155,3,10
10-09-2025,Uttar Pradesh,Gorakhpur,273209,22,115
11-09-2025,Uttar Pradesh,Gorakhpur,273002,7,29
11-09-2025,Uttar Pradesh,Gorakhpur,273004,3,11
11-09-2025,Uttar Pradesh,Gorakhpur,273007,14,50
11-09-2025,Uttar Pradesh,Gorakhpur,273015,8,60
11-09-2025,Uttar Pradesh,Gorakhpur,273158,14,61
11-09-2025,Uttar Pradesh,Gorakhpur,273306,12,40
11-09-2025,Uttar Pradesh,Gorakhpur,273401,2,29
11-09-2025,Uttar Pradesh,Gorakhpur,273402,27,75
12-09-2025,Uttar Pradesh,Gorakhpur,273009,0,2
12-09-2025,Uttar Pradesh,Gorakhpur,273017,1,2
12-09-2025,Uttar Pradesh,Gorakhpur,273402,26,81
12-09-2025,Uttar Pradesh,Gorakhpur,273411,5,49
13-09-2025,Uttar Pradesh,Gorakhpur,273004,2,12
13-09-2025,Uttar Pradesh,Gorakhpur,273016,3,32
13-09-2025,Uttar Pradesh,Gorakhpur,273161,1,6
13-09-2025,Uttar Pradesh,Gorakhpur,273211,8,12
13-09-2025,Uttar Pradesh,Gorakhpur,273402,18,80
13-09-2025,Uttar Pradesh,Gorakhpur,273404,1,29
13-09-2025,Uttar Pradesh,Gorakhpur,273406,1,21
13-09-2025,Uttar Pradesh,Gorakhpur,273407,9,44
13-09-2025,Uttar Pradesh,Gorakhpur,273408,2,26
13-09-2025,Uttar Pradesh,Gorakhpur,273411,11,28
15-09-2025,Uttar Pradesh,Gorakhpur,273008,4,15
15-09-2025,Uttar Pradesh,Gorakhpur,273009,1,0
15-09-2025,Uttar Pradesh,Gorakhpur,273013,8,54
15-09-2025,Uttar Pradesh,Gorakhpur,273152,15,44
15-09-2025,Uttar Pradesh,Gorakhpur,273404,7,24
15-09-2025,Uttar Pradesh,Gorakhpur,273406,7,12
14-09-2025,Uttar Pradesh,Gorakhpur,273004,0,1
14-09-2025,Uttar Pradesh,Gorakhpur,273158,8,16
14-09-2025,Uttar Pradesh,Gorakhpur,273202,6,19
14-09-2025,Uttar Pradesh,Gorakhpur,273209,7,27
14-09-2025,Uttar Pradesh,Gorakhpur,273211,1,12
14-09-2025,Uttar Pradesh,Gorakhpur,273213,1,4
14-09-2025,Uttar Pradesh,Gorakhpur,273306,4,5
14-09-2025,Uttar Pradesh,Gorakhpur,273407,4,13
14-09-2025,Uttar Pradesh,Gorakhpur,273413,5,24
16-09-2025,Uttar Pradesh,Gorakhpur,273010,1,11
16-09-2025,Uttar Pradesh,Gorakhpur,273016,3,60
16-09-2025,Uttar Pradesh,Gorakhpur,273209,29,64
16-09-2025,Uttar Pradesh,Gorakhpur,273413,6,53
17-09-2025,Uttar Pradesh,Gorakhpur,273012,0,1
17-09-2025,Uttar Pradesh,Gorakhpur,273013,4,28
17-09-2025,Uttar Pradesh,Gorakhpur,273016,4,26
17-09-2025,Uttar Pradesh,Gorakhpur,273201,4,34
17-09-2025,Uttar Pradesh,Gorakhpur,273306,2,25
17-09-2025,Uttar Pradesh,Gorakhpur,273406,2,9
17-09-2025,Uttar Pradesh,Gorakhpur,273407,7,28
17-09-2025,Uttar Pradesh,Gorakhpur,273409,2,12
17-09-2025,Uttar Pradesh,Gorakhpur,273411,9,31
18-09-2025,Uttar Pradesh,Gorakhpur,273001,4,40
18-09-2025,Uttar Pradesh,Gorakhpur,273002,9,34
18-09-2025,Uttar Pradesh,Gorakhpur,273155,2,4
18-09-2025,Uttar Pradesh,Gorakhpur,273202,9,49
18-09-2025,Uttar Pradesh,Gorakhpur,273306,15,39
18-09-2025,Uttar Pradesh,Gorakhpur,273408,10,33
18-09-2025,Uttar Pradesh,Gorakhpur,273409,1,14
19-09-2025,Uttar Pradesh,Gorakhpur,273006,0,6
19-09-2025,Uttar Pradesh,Gorakhpur,273008,3,13
19-09-2025,Uttar Pradesh,Gorakhpur,273152,7,35
19-09-2025,Uttar Pradesh,Gorakhpur,273158,18,46
19-09-2025,Uttar Pradesh,Gorakhpur,273202,8,34
19-09-2025,Uttar Pradesh,Gorakhpur,273306,11,21
20-09-2025,Uttar Pradesh,Gorakhpur,273007,1,45
20-09-2025,Uttar Pradesh,Gorakhpur,273013,9,42
20-09-2025,Uttar Pradesh,Gorakhpur,273014,2,20
20-09-2025,Uttar Pradesh,Gorakhpur,273015,6,44
20-09-2025,Uttar Pradesh,Gorakhpur,273161,1,1
20-09-2025,Uttar Pradesh,Gorakhpur,273201,3,29
20-09-2025,Uttar Pradesh,Gorakhpur,273202,9,50
20-09-2025,Uttar Pradesh,Gorakhpur,273404,3,25
20-09-2025,Uttar Pradesh,Gorakhpur,273406,1,22
20-09-2025,Uttar Pradesh,Gorakhpur,273413,8,56
13-10-2025,Uttar Pradesh,Gorakhpur,273003,1,0
13-10-2025,Uttar Pradesh,Gorakhpur,273005,1,6
13-10-2025,Uttar Pradesh,Gorakhpur,273007,6,21
13-10-2025,Uttar Pradesh,Gorakhpur,273151,0,1
13-10-2025,Uttar Pradesh,Gorakhpur,273152,3,19
13-10-2025,Uttar Pradesh,Gorakhpur,273211,1,10
13-10-2025,Uttar Pradesh,Gorakhpur,273408,0,8
13-10-2025,Uttar Pradesh,Gorakhpur,273413,5,37
15-10-2025,Uttar Pradesh,Gorakhpur,273002,10,35
15-10-2025,Uttar Pradesh,Gorakhpur,273008,5,26
15-10-2025,Uttar Pradesh,Gorakhpur,273408,3,32
15-10-2025,Uttar Pradesh,Gorakhpur,273413,10,64
26-10-2025,Uttar Pradesh,Gorakhpur,273001,1,56
26-10-2025,Uttar Pradesh,Gorakhpur,273005,1,16
26-10-2025,Uttar Pradesh,Gorakhpur,273152,4,49
26-10-2025,Uttar Pradesh,Gorakhpur,273158,10,59
26-10-2025,Uttar Pradesh,Gorakhpur,273165,9,83
26-10-2025,Uttar Pradesh,Gorakhpur,273202,10,62
26-10-2025,Uttar Pradesh,Gorakhpur,273209,9,93
26-10-2025,Uttar Pradesh,Gorakhpur,273211,3,35
26-10-2025,Uttar Pradesh,Gorakhpur,273404,2,41
26-10-2025,Uttar Pradesh,Gorakhpur,273405,3,17
26-10-2025,Uttar Pradesh,Gorakhpur,273408,3,38
26-10-2025,Uttar Pradesh,Gorakhpur,273412,4,35
19-10-2025,Uttar Pradesh,Gorakhpur,273009,1,1
19-10-2025,Uttar Pradesh,Gorakhpur,273013,1,19
19-10-2025,Uttar Pradesh,Gorakhpur,273015,7,36
19-10-2025,Uttar Pradesh,Gorakhpur,273155,2,3
19-10-2025,Uttar Pradesh,Gorakhpur,273201,3,19
19-10-2025,Uttar Pradesh,Gorakhpur,273203,2,19
19-10-2025,Uttar Pradesh,Gorakhpur,273211,5,24
19-10-2025,Uttar Pradesh,Gorakhpur,273408,4,19
19-10-2025,Uttar Pradesh,Gorakhpur,273411,4,32
21-10-2025,Uttar Pradesh,Gorakhpur,273008,2,4
21-10-2025,Uttar Pradesh,Gorakhpur,273017,0,1
21-10-2025,Uttar Pradesh,Gorakhpur,273155,0,1
21-10-2025,Uttar Pradesh,Gorakhpur,273158,2,7
21-10-2025,Uttar Pradesh,Gorakhpur,273209,4,19
21-10-2025,Uttar Pradesh,Gorakhpur,273306,4,9
21-10-2025,Uttar Pradesh,Gorakhpur,273406,0,5
20-10-2025,Uttar Pradesh,Gorakhpur,273007,1,1
20-10-2025,Uttar Pradesh,Gorakhpur,273008,1,2
20-10-2025,Uttar Pradesh,Gorakhpur,273015,1,15
20-10-2025,Uttar Pradesh,Gorakhpur,273016,0,4
20-10-2025,Uttar Pradesh,Gorakhpur,273201,2,7
20-10-2025,Uttar Pradesh,Gorakhpur,273211,0,4
20-10-2025,Uttar Pradesh,Gorakhpur,273306,0,5
20-10-2025,Uttar Pradesh,Gorakhpur,273404,1,6
20-10-2025,Uttar Pradesh,Gorakhpur,273409,1,4
20-10-2025,Uttar Pradesh,Gorakhpur,273411,0,3
20-10-2025,Uttar Pradesh,Gorakhpur,273412,1,5
22-10-2025,Uttar Pradesh,Gorakhpur,273015,1,2
22-10-2025,Uttar Pradesh,Gorakhpur,273016,0,2
22-10-2025,Uttar Pradesh,Gorakhpur,273402,0,1
23-10-2025,Uttar Pradesh,Gorakhpur,273014,1,2
23-10-2025,Uttar Pradesh,Gorakhpur,273016,0,1
23-10-2025,Uttar Pradesh,Gorakhpur,273165,1,3
23-10-2025,Uttar Pradesh,Gorakhpur,273202,0,4
23-10-2025,Uttar Pradesh,Gorakhpur,273203,0,1
23-10-2025,Uttar Pradesh,Gorakhpur,273306,0,2
23-10-2025,Uttar Pradesh,Gorakhpur,273403,0,1
23-10-2025,Uttar Pradesh,Gorakhpur,273407,2,2
23-10-2025,Uttar Pradesh,Gorakhpur,273412,0,2
27-10-2025,Uttar Pradesh,Gorakhpur,273003,1,5
27-10-2025,Uttar Pradesh,Gorakhpur,273010,0,8
27-10-2025,Uttar Pradesh,Gorakhpur,273203,4,15
27-10-2025,Uttar Pradesh,Gorakhpur,273403,3,18
27-10-2025,Uttar Pradesh,Gorakhpur,273406,0,4
16-10-2025,Uttar Pradesh,Gorakhpur,273004,4,8
16-10-2025,Uttar Pradesh,Gorakhpur,273006,2,2
16-10-2025,Uttar Pradesh,Gorakhpur,273008,5,22
16-10-2025,Uttar Pradesh,Gorakhpur,273015,6,68
16-10-2025,Uttar Pradesh,Gorakhpur,273152,8,33
16-10-2025,Uttar Pradesh,Gorakhpur,273155,1,7
16-10-2025,Uttar Pradesh,Gorakhpur,273202,7,53
16-10-2025,Uttar Pradesh,Gorakhpur,273209,14,76
16-10-2025,Uttar Pradesh,Gorakhpur,273211,7,19
16-10-2025,Uttar Pradesh,Gorakhpur,273212,15,63
16-10-2025,Uttar Pradesh,Gorakhpur,273406,7,23
16-10-2025,Uttar Pradesh,Gorakhpur,273407,4,33
17-10-2025,Uttar Pradesh,Gorakhpur,273004,2,7
17-10-2025,Uttar Pradesh,Gorakhpur,273008,2,18
17-10-2025,Uttar Pradesh,Gorakhpur,273014,2,27
17-10-2025,Uttar Pradesh,Gorakhpur,273155,2,9
17-10-2025,Uttar Pradesh,Gorakhpur,273158,5,41
17-10-2025,Uttar Pradesh,Gorakhpur,273213,1,17
17-10-2025,Uttar Pradesh,Gorakhpur,273402,9,47
17-10-2025,Uttar Pradesh,Gorakhpur,273407,5,23
17-10-2025,Uttar Pradesh,Gorakhpur,273408,1,14
18-10-2025,Uttar Pradesh,Gorakhpur,273001,3,33
18-10-2025,Uttar Pradesh,Gorakhpur,273003,0,4
18-10-2025,Uttar Pradesh,Gorakhpur,273004,2,8
18-10-2025,Uttar Pradesh,Gorakhpur,273008,1,13
18-10-2025,Uttar Pradesh,Gorakhpur,273010,1,8
18-10-2025,Uttar Pradesh,Gorakhpur,273015,10,46
18-10-2025,Uttar Pradesh,Gorakhpur,273016,7,29
18-10-2025,Uttar Pradesh,Gorakhpur,273165,10,45
18-10-2025,Uttar Pradesh,Gorakhpur,273306,6,22
18-10-2025,Uttar Pradesh,Gorakhpur,273401,0,19
18-10-2025,Uttar Pradesh,Gorakhpur,273406,2,20
18-10-2025,Uttar Pradesh,Gorakhpur,273412,9,23
24-10-2025,Uttar Pradesh,Gorakhpur,273006,0,3
24-10-2025,Uttar Pradesh,Gorakhpur,273013,2,27
24-10-2025,Uttar Pradesh,Gorakhpur,273152,5,31
24-10-2025,Uttar Pradesh,Gorakhpur,273213,2,12
24-10-2025,Uttar Pradesh,Gorakhpur,273402,7,77
25-10-2025,Uttar Pradesh,Gorakhpur,273004,0,9
25-10-2025,Uttar Pradesh,Gorakhpur,273006,0,6
25-10-2025,Uttar Pradesh,Gorakhpur,273009,0,1
25-10-2025,Uttar Pradesh,Gorakhpur,273013,4,34
25-10-2025,Uttar Pradesh,Gorakhpur,273202,4,42
25-10-2025,Uttar Pradesh,Gorakhpur,273213,3,20
25-10-2025,Uttar Pradesh,Gorakhpur,273402,10,75
25-10-2025,Uttar Pradesh,Gorakhpur,273406,0,9
25-10-2025,Uttar Pradesh,Gorakhpur,273411,3,30
28-10-2025,Uttar Pradesh,Gorakhpur,273001,3,17
28-10-2025,Uttar Pradesh,Gorakhpur,273002,0,13
28-10-2025,Uttar Pradesh,Gorakhpur,273005,1,6
28-10-2025,Uttar Pradesh,Gorakhpur,273012,0,2
28-10-2025,Uttar Pradesh,Gorakhpur,273015,3,27
28-10-2025,Uttar Pradesh,Gorakhpur,273155,0,5
28-10-2025,Uttar Pradesh,Gorakhpur,273158,1,14
28-10-2025,Uttar Pradesh,Gorakhpur,273201,1,13
28-10-2025,Uttar Pradesh,Gorakhpur,273306,3,19
28-10-2025,Uttar Pradesh,Gorakhpur,273405,1,5
28-10-2025,Uttar Pradesh,Gorakhpur,273411,1,9
28-10-2025,Uttar Pradesh,Gorakhpur,273412,0,15
28-10-2025,Uttar Pradesh,Gorakhpur,273413,2,18
05-11-2025,Uttar Pradesh,Gorakhpur,273009,1,0
05-11-2025,Uttar Pradesh,Gorakhpur,273012,0,1
11-11-2025,Uttar Pradesh,Gorakhpur,273012,0,2
06-11-2025,Uttar Pradesh,Gorakhpur,273006,0,7
06-11-2025,Uttar Pradesh,Gorakhpur,273012,0,2
06-11-2025,Uttar Pradesh,Gorakhpur,273017,0,2
06-11-2025,Uttar Pradesh,Gorakhpur,273202,1,49
06-11-2025,Uttar Pradesh,Gorakhpur,273212,5,68
06-11-2025,Uttar Pradesh,Gorakhpur,273404,4,32
06-11-2025,Uttar Pradesh,Gorakhpur,273412,2,46
05-11-2025,Uttar Pradesh,Gorakhpur,273003,0,1
05-11-2025,Uttar Pradesh,Gorakhpur,273007,2,33
05-11-2025,Uttar Pradesh,Gorakhpur,273015,3,49
05-11-2025,Uttar Pradesh,Gorakhpur,273152,2,17
05-11-2025,Uttar Pradesh,Gorakhpur,273155,1,5
05-11-2025,Uttar Pradesh,Gorakhpur,273161,0,3
05-11-2025,Uttar Pradesh,Gorakhpur,273212,8,26
05-11-2025,Uttar Pradesh,Gorakhpur,273404,2,4
05-11-2025,Uttar Pradesh,Gorakhpur,273405,0,8
05-11-2025,Uttar Pradesh,Gorakhpur,273407,2,11
05-11-2025,Uttar Pradesh,Gorakhpur,273409,1,14
07-11-2025,Uttar Pradesh,Gorakhpur,273001,6,42
07-11-2025,Uttar Pradesh,Gorakhpur,273010,1,16
07-11-2025,Uttar Pradesh,Gorakhpur,273152,9,40
07-11-2025,Uttar Pradesh,Gorakhpur,273202,3,54
07-11-2025,Uttar Pradesh,Gorakhpur,273213,3,14
07-11-2025,Uttar Pradesh,Gorakhpur,273401,1,23
07-11-2025,Uttar Pradesh,Gorakhpur,273403,4,40
07-11-2025,Uttar Pradesh,Gorakhpur,273405,1,12
07-11-2025,Uttar Pradesh,Gorakhpur,273406,1,26
07-11-2025,Uttar Pradesh,Gorakhpur,273407,0,43
10-11-2025,Uttar Pradesh,Gorakhpur,273004,1,17
10-11-2025,Uttar Pradesh,Gorakhpur,273017,0,4
10-11-2025,Uttar Pradesh,Gorakhpur,273152,5,26
10-11-2025,Uttar Pradesh,Gorakhpur,273209,10,75
10-11-2025,Uttar Pradesh,Gorakhpur,273211,1,15
10-11-2025,Uttar Pradesh,Gorakhpur,273401,3,39
10-11-2025,Uttar Pradesh,Gorakhpur,273406,1,19
10-11-2025,Uttar Pradesh,Gorakhpur,273411,0,23
10-11-2025,Uttar Pradesh,Gorakhpur,273413,4,69
11-11-2025,Uttar Pradesh,Gorakhpur,273001,6,50
11-11-2025,Uttar Pradesh,Gorakhpur,273004,1,16
11-11-2025,Uttar Pradesh,Gorakhpur,273008,3,17
11-11-2025,Uttar Pradesh,Gorakhpur,273152,2,23
11-11-2025,Uttar Pradesh,Gorakhpur,273412,2,59
06-12-2025,Uttar Pradesh,Gorakhpur,273002,4,32
06-12-2025,Uttar Pradesh,Gorakhpur,273012,0,2
06-12-2025,Uttar Pradesh,Gorakhpur,273014,3,45
06-12-2025,Uttar Pradesh,Gorakhpur,273202,10,55
06-12-2025,Uttar Pradesh,Gorakhpur,273203,2,28
06-12-2025,Uttar Pradesh,Gorakhpur,273212,3,65
06-12-2025,Uttar Pradesh,Gorakhpur,273413,5,65
07-12-2025,Uttar Pradesh,Gorakhpur,273001,0,35
07-12-2025,Uttar Pradesh,Gorakhpur,273013,0,22
07-12-2025,Uttar Pradesh,Gorakhpur,273015,3,47
07-12-2025,Uttar Pradesh,Gorakhpur,273017,0,2
07-12-2025,Uttar Pradesh,Gorakhpur,273152,1,11
07-12-2025,Uttar Pradesh,Gorakhpur,273155,1,3
07-12-2025,Uttar Pradesh,Gorakhpur,273212,1,18
07-12-2025,Uttar Pradesh,Gorakhpur,273401,0,8
07-12-2025,Uttar Pradesh,Gorakhpur,273402,4,40
07-12-2025,Uttar Pradesh,Gorakhpur,273407,1,22
07-12-2025,Uttar Pradesh,Gorakhpur,273408,1,29
07-12-2025,Uttar Pradesh,Gorakhpur,273413,4,22
04-11-2025,Uttar Pradesh,Gorakhpur,273013,4,54
04-11-2025,Uttar Pradesh,Gorakhpur,273155,0,9
04-11-2025,Uttar Pradesh,Gorakhpur,273165,12,61
04-11-2025,Uttar Pradesh,Gorakhpur,273201,3,60
04-11-2025,Uttar Pradesh,Gorakhpur,273211,3,27
04-11-2025,Uttar Pradesh,Gorakhpur,273212,8,51
04-11-2025,Uttar Pradesh,Gorakhpur,273412,3,43
04-11-2025,Uttar Pradesh,Gorakhpur,273413,3,48
08-11-2025,Uttar Pradesh,Gorakhpur,273003,0,7
08-11-2025,Uttar Pradesh,Gorakhpur,273012,0,2
08-11-2025,Uttar Pradesh,Gorakhpur,273013,6,38
08-11-2025,Uttar Pradesh,Gorakhpur,273202,7,54
08-11-2025,Uttar Pradesh,Gorakhpur,273213,1,25
08-11-2025,Uttar Pradesh,Gorakhpur,273402,4,65
08-11-2025,Uttar Pradesh,Gorakhpur,273405,2,4
08-11-2025,Uttar Pradesh,Gorakhpur,273411,2,32
09-11-2025,Uttar Pradesh,Gorakhpur,273002,1,17
09-11-2025,Uttar Pradesh,Gorakhpur,273005,0,3
09-11-2025,Uttar Pradesh,Gorakhpur,273165,1,29
09-11-2025,Uttar Pradesh,Gorakhpur,273202,2,21
09-11-2025,Uttar Pradesh,Gorakhpur,273203,1,8
09-11-2025,Uttar Pradesh,Gorakhpur,273209,1,14
09-11-2025,Uttar Pradesh,Gorakhpur,273213,0,3
09-11-2025,Uttar Pradesh,Gorakhpur,273306,3,14
09-11-2025,Uttar Pradesh,Gorakhpur,273402,2,25
09-11-2025,Uttar Pradesh,Gorakhpur,273405,2,12
09-11-2025,Uttar Pradesh,Gorakhpur,273407,0,5
12-11-2025,Uttar Pradesh,Gorakhpur,273010,3,9
12-11-2025,Uttar Pradesh,Gorakhpur,273013,4,37
12-11-2025,Uttar Pradesh,Gorakhpur,273155,1,10
12-11-2025,Uttar Pradesh,Gorakhpur,273165,7,53
12-11-2025,Uttar Pradesh,Gorakhpur,273201,2,35
12-11-2025,Uttar Pradesh,Gorakhpur,273212,6,55
12-11-2025,Uttar Pradesh,Gorakhpur,273403,2,32
12-11-2025,Uttar Pradesh,Gorakhpur,273409,0,10
14-11-2025,Uttar Pradesh,Gorakhpur,273002,2,23
14-11-2025,Uttar Pradesh,Gorakhpur,273013,3,37
14-11-2025,Uttar Pradesh,Gorakhpur,273014,1,28
14-11-2025,Uttar Pradesh,Gorakhpur,273155,0,3
14-11-2025,Uttar Pradesh,Gorakhpur,273158,1,50
14-11-2025,Uttar Pradesh,Gorakhpur,273211,1,13
14-11-2025,Uttar Pradesh,Gorakhpur,273409,0,20
14-11-2025,Uttar Pradesh,Gorakhpur,273412,3,54
13-11-2025,Uttar Pradesh,Gorakhpur,273004,0,6
13-11-2025,Uttar Pradesh,Gorakhpur,273010,1,13
13-11-2025,Uttar Pradesh,Gorakhpur,273012,0,4
13-11-2025,Uttar Pradesh,Gorakhpur,273015,3,118
13-11-2025,Uttar Pradesh,Gorakhpur,273161,1,3
13-11-2025,Uttar Pradesh,Gorakhpur,273165,4,44
13-11-2025,Uttar Pradesh,Gorakhpur,273202,2,33
13-11-2025,Uttar Pradesh,Gorakhpur,273211,2,14
13-11-2025,Uttar Pradesh,Gorakhpur,273405,1,8
28-12-2025,Uttar Pradesh,Gorakhpur,273001,3,44
28-12-2025,Uttar Pradesh,Gorakhpur,273002,4,12
28-12-2025,Uttar Pradesh,Gorakhpur,273008,1,14
28-12-2025,Uttar Pradesh,Gorakhpur,273009,0,1
28-12-2025,Uttar Pradesh,Gorakhpur,273152,3,34
28-12-2025,Uttar Pradesh,Gorakhpur,273165,11,60
28-12-2025,Uttar Pradesh,Gorakhpur,273202,2,31
28-12-2025,Uttar Pradesh,Gorakhpur,273306,2,19
28-12-2025,Uttar Pradesh,Gorakhpur,273403,5,29
28-12-2025,Uttar Pradesh,Gorakhpur,273413,2,42
29-12-2025,Uttar Pradesh,Gorakhpur,273002,1,35
29-12-2025,Uttar Pradesh,Gorakhpur,273003,0,4
29-12-2025,Uttar Pradesh,Gorakhpur,273010,1,12
29-12-2025,Uttar Pradesh,Gorakhpur,273155,3,10
29-12-2025,Uttar Pradesh,Gorakhpur,273158,6,48
29-12-2025,Uttar Pradesh,Gorakhpur,273161,0,3
29-12-2025,Uttar Pradesh,Gorakhpur,273165,3,43
29-12-2025,Uttar Pradesh,Gorakhpur,273201,3,41
29-12-2025,Uttar Pradesh,Gorakhpur,273209,6,71
29-12-2025,Uttar Pradesh,Gorakhpur,273211,5,22
29-12-2025,Uttar Pradesh,Gorakhpur,273407,4,31
29-12-2025,Uttar Pradesh,Gorakhpur,273409,0,15
31-12-2025,Uttar Pradesh,Gorakhpur,273001,3,54
31-12-2025,Uttar Pradesh,Gorakhpur,273007,2,33
31-12-2025,Uttar Pradesh,Gorakhpur,273010,0,19
31-12-2025,Uttar Pradesh,Gorakhpur,273404,0,24
01-01-2026,Uttar Pradesh,Gorakhpur,273001,4,27
01-01-2026,Uttar Pradesh,Gorakhpur,273007,3,24
01-01-2026,Uttar Pradesh,Gorakhpur,273008,2,12
01-01-2026,Uttar Pradesh,Gorakhpur,273014,1,26
01-01-2026,Uttar Pradesh,Gorakhpur,273016,1,35
01-01-2026,Uttar Pradesh,Gorakhpur,273152,0,22
01-01-2026,Uttar Pradesh,Gorakhpur,273155,1,9
01-01-2026,Uttar Pradesh,Gorakhpur,273165,0,30
01-01-2026,Uttar Pradesh,Gorakhpur,273203,0,15
01-01-2026,Uttar Pradesh,Gorakhpur,273403,1,13
02-01-2026,Uttar Pradesh,Gorakhpur,273012,0,2
02-01-2026,Uttar Pradesh,Gorakhpur,273158,8,34
02-01-2026,Uttar Pradesh,Gorakhpur,273161,0,3
02-01-2026,Uttar Pradesh,Gorakhpur,273404,2,26
02-01-2026,Uttar Pradesh,Gorakhpur,273405,5,9
02-01-2026,Uttar Pradesh,Gorakhpur,273406,2,14
03-01-2026,Uttar Pradesh,Gorakhpur,273001,0,11
03-01-2026,Uttar Pradesh,Gorakhpur,273002,2,5
03-01-2026,Uttar Pradesh,Gorakhpur,273006,0,1
03-01-2026,Uttar Pradesh,Gorakhpur,273158,0,10
03-01-2026,Uttar Pradesh,Gorakhpur,273165,2,8
03-01-2026,Uttar Pradesh,Gorakhpur,273201,0,13
03-01-2026,Uttar Pradesh,Gorakhpur,273202,3,13
03-01-2026,Uttar Pradesh,Gorakhpur,273203,0,11
03-01-2026,Uttar Pradesh,Gorakhpur,273209,2,18
03-01-2026,Uttar Pradesh,Gorakhpur,273212,0,15
03-01-2026,Uttar Pradesh,Gorakhpur,273306,0,11
03-01-2026,Uttar Pradesh,Gorakhpur,273402,0,19
03-01-2026,Uttar Pradesh,Gorakhpur,273411,1,12
23-12-2025,Uttar Pradesh,Gorakhpur,273001,2,69
23-12-2025,Uttar Pradesh,Gorakhpur,273006,1,8
23-12-2025,Uttar Pradesh,Gorakhpur,273007,2,40
23-12-2025,Uttar Pradesh,Gorakhpur,273009,0,1
23-12-2025,Uttar Pradesh,Gorakhpur,273016,3,35
23-12-2025,Uttar Pradesh,Gorakhpur,273158,8,47
23-12-2025,Uttar Pradesh,Gorakhpur,273203,1,13
23-12-2025,Uttar Pradesh,Gorakhpur,273401,9,23
24-12-2025,Uttar Pradesh,Gorakhpur,273005,0,25
24-12-2025,Uttar Pradesh,Gorakhpur,273155,0,15
24-12-2025,Uttar Pradesh,Gorakhpur,273158,8,51
24-12-2025,Uttar Pradesh,Gorakhpur,273303,1,0
24-12-2025,Uttar Pradesh,Gorakhpur,273401,3,28
24-12-2025,Uttar Pradesh,Gorakhpur,273402,4,70
24-12-2025,Uttar Pradesh,Gorakhpur,273404,2,30
24-12-2025,Uttar Pradesh,Gorakhpur,273408,5,42
24-12-2025,Uttar Pradesh,Gorakhpur,273411,1,28
25-12-2025,Uttar Pradesh,Gorakhpur,273007,0,21
25-12-2025,Uttar Pradesh,Gorakhpur,273013,0,11
25-12-2025,Uttar Pradesh,Gorakhpur,273014,1,7
25-12-2025,Uttar Pradesh,Gorakhpur,273203,1,19
25-12-2025,Uttar Pradesh,Gorakhpur,273212,1,19
25-12-2025,Uttar Pradesh,Gorakhpur,273413,1,13
26-12-2025,Uttar Pradesh,Gorakhpur,273005,2,28
26-12-2025,Uttar Pradesh,Gorakhpur,273006,1,7
26-12-2025,Uttar Pradesh,Gorakhpur,273013,8,44
26-12-2025,Uttar Pradesh,Gorakhpur,273014,1,24
26-12-2025,Uttar Pradesh,Gorakhpur,273152,4,39
26-12-2025,Uttar Pradesh,Gorakhpur,273202,5,52
26-12-2025,Uttar Pradesh,Gorakhpur,273209,9,63
26-12-2025,Uttar Pradesh,Gorakhpur,273211,2,15
